drug_name,n_cell_lines,direction_instability,mean_pairwise_cosine,mean_rotation_angle_deg,magnitude_cv,mean_norm,frechet_variance,mean_top_gene_jaccard,moa,target,clinical_phase,p_value_population
terbutaline,8,0.9206667989492416,0.07933320105075836,85.44437408447266,0.14942516386508942,23.815631866455078,1.242311716079712,0.03757880587202023,adrenergic receptor agonist,ADRB2,Launched,0.3127358490566038
thioridazine,51,0.9206716120243073,0.07932838797569275,85.42532348632812,0.27712568640708923,32.516326904296875,1.5815386772155762,0.04776479248928816,dopamine receptor antagonist,DRD1|DRD2|DRD3|DRD4|DRD5|HRH1|HTR1A|HTR2A|HTR2C|HTR6|HTR7,Withdrawn,0.49162011173184356
BRD-K27711805,5,0.920682281255722,0.07931771874427795,85.44837951660156,0.08762691915035248,33.43775177001953,1.0649991035461426,0.05644364060404881,,,,0.3295814838300571
BRD-K25828886,7,0.9207082837820053,0.07929171621799469,85.40447235107422,0.11665721237659454,38.913185119628906,1.2040690183639526,0.05388768717160721,,,,0.3134274772618478
BRD-K49955466,5,0.920721597969532,0.07927840203046799,85.44007110595703,0.08918412029743195,29.073040008544922,1.0673701763153076,0.05918807191227192,,,,0.3298985415345593
PHA-665752,18,0.9207307025790215,0.07926929742097855,85.3845443725586,0.6424652338027954,43.96044158935547,1.4554994106292725,0.05565301765886263,c-Met inhibitor,MET,Preclinical,0.3135898977751052
BRD-K27630390,13,0.9207460060715675,0.07925399392843246,85.43477630615234,0.2603401243686676,30.751882553100586,1.3801695108413696,0.04803581562045165,,,,0.32407584753878566
BRD-K96352830,5,0.9207537770271301,0.07924622297286987,85.45010375976562,0.11895963549613953,34.160011291503906,1.065086007118225,0.03708910721797938,,,,0.3300570703868104
KM-01366,13,0.920770637691021,0.07922936230897903,85.42450714111328,0.14183175563812256,26.78767967224121,1.3841452598571777,0.03732362141850173,,,,0.32426738172763836
SAR-245409,6,0.9207776635885239,0.07922233641147614,85.43558502197266,0.16544471681118011,32.59896469116211,1.1411263942718506,0.04182598403307402,PI3K inhibitor,MTOR|PIK3CG,Phase 1/Phase 2,0.33198064616825346
BRD-K84762162,9,0.9207777678966522,0.07922223210334778,85.4363784790039,0.17510004341602325,32.65714645385742,1.2809906005859375,0.0418774710586375,,,,0.31453413229937727
lomerizine,7,0.9207806959748268,0.07921930402517319,85.4332275390625,0.6505731344223022,38.359825134277344,1.2002170085906982,0.041979379419459284,calcium channel blocker,CACNA1B|SCN5A,Launched,0.31426519865964575
BRD-K30393343,6,0.9208138138055801,0.07918618619441986,85.42499542236328,0.19029991328716278,32.31868362426758,1.1447522640228271,0.047527534242356825,,,,0.3324488840330888
BRD-K01822243,6,0.9208242371678352,0.07917576283216476,85.44288635253906,0.22185540199279785,31.763084411621094,1.1425312757492065,0.04513282825037945,,,,0.33260496332136724
Ro-04-5595,13,0.920841634273529,0.07915836572647095,85.43263244628906,0.18301361799240112,28.428470611572266,1.3853830099105835,0.03888602179948517,glutamate receptor antagonist,GRIN2B,Preclinical,0.32484198429419653
BRD-K55004655,5,0.9208752140402794,0.07912478595972061,85.45079803466797,0.15754608809947968,31.92354393005371,1.0671801567077637,0.05149844049765513,,,,0.33100824350031705
RDR-01440SC,9,0.9208984076976776,0.07910159230232239,85.19151306152344,0.13389495015144348,27.73589324951172,1.3150798082351685,0.04360952579103631,,,,0.3152391023381506
BRD-K93672499,6,0.9209018051624298,0.07909819483757019,85.45376586914062,0.1939786821603775,35.941463470458984,1.1404751539230347,0.04547822697717038,,,,0.3330732011862026
BRD-K95495709,8,0.9209023639559746,0.07909763604402542,85.41947937011719,0.18525810539722443,29.151273727416992,1.2462711334228516,0.045745932085657234,,,,0.314622641509434
BRD-K05671267,5,0.9209071844816208,0.07909281551837921,85.45243835449219,0.18173955380916595,34.610633850097656,1.0653389692306519,0.04651526224413706,,,,0.3316423589093215
BRD-K15790516,6,0.9209154322743416,0.07908456772565842,85.4249038696289,0.11214646697044373,31.93744468688965,1.145215630531311,0.04143122126329268,,,,0.33354143905103795
epothilone-a,13,0.9209218397736549,0.07907816022634506,85.43220520019531,0.29028236865997314,30.128957748413086,1.3820974826812744,0.04655681617624114,microtubule stabilizing agent,,Preclinical,0.32541658686075464
BRD-K18024030,5,0.9209243953227997,0.07907560467720032,85.46002197265625,0.165986105799675,36.616729736328125,1.0651737451553345,0.049236806756868715,,,,0.3319594166138237
BRD-K59893315,5,0.9209244847297668,0.07907551527023315,85.46246337890625,0.15254783630371094,33.67820358276367,1.0653698444366455,0.047613290536369625,,,,0.3321179454660748
BRD-K02490064,6,0.9209426119923592,0.07905738800764084,85.45646667480469,0.10267629474401474,32.55658721923828,1.1419802904129028,0.047547762342161154,,,,0.33400967691587324
BRD-K51703152,5,0.9209437072277069,0.07905629277229309,85.46294403076172,0.040051281452178955,32.39996337890625,1.0654656887054443,0.05697532382021218,,,,0.33243500317057706
XE-991,13,0.9209465235471725,0.07905347645282745,85.44503021240234,0.19315345585346222,27.759525299072266,1.38582444190979,0.044482112185289656,potassium channel blocker,KCNQ1|KCNQ2|KCNQ3|KCNQ4|KCNQ5,Preclinical,0.32560812104960735
BRD-K68078697,5,0.9209666773676872,0.07903332263231277,85.45606231689453,0.1842905730009079,33.903541564941406,1.0667351484298706,0.040062531344438365,,,,0.33259353202282815
BRD-M66254575,5,0.9209771007299423,0.07902289927005768,85.45957946777344,0.20093557238578796,39.71276092529297,1.0663021802902222,0.03296709911022754,,,,0.33275206087507925
BRD-K38885465,5,0.920985497534275,0.07901450246572495,85.46240234375,0.10409862548112869,31.94768714904785,1.0661646127700806,0.03959458253774954,,,,0.3329105897273304
BRD-K81641277,5,0.9209943860769272,0.07900561392307281,85.4570541381836,0.08073506504297256,33.55787658691406,1.0665884017944336,0.04333253206768253,,,,0.3330691185795815
ON-01910,18,0.92099878937006,0.07900121062994003,85.4117431640625,0.3680674135684967,41.85414505004883,1.4517736434936523,0.04310325352170595,,,,0.3159951894167168
BRD-K75514176,7,0.9210004284977913,0.07899957150220871,85.38284301757812,0.19176127016544342,35.67719650268555,1.21087646484375,0.04279037326058575,,,,0.31665868836764
BRD-K23050218,8,0.9210042953491211,0.0789957046508789,85.44123077392578,0.23233990371227264,30.18273162841797,1.2461744546890259,0.0372309897788902,,,,0.3162735849056604
BRD-K51608872,13,0.9210047498345375,0.0789952501654625,85.4188461303711,0.5193157196044922,41.77555847167969,1.3863329887390137,0.047246816400949174,,,,0.3263742578050182
BRD-K54652275,8,0.9210049584507942,0.07899504154920578,85.43682098388672,0.21679909527301788,37.46324920654297,1.248693823814392,0.03913672829490234,,,,0.31650943396226416
BRD-K42470309,5,0.9210056141018867,0.07899438589811325,85.45813751220703,0.11716170608997345,30.949682235717773,1.0679705142974854,0.040569050055716094,,,,0.3337032339885859
BRD-K14636731,9,0.9210068732500076,0.07899312674999237,85.45429229736328,0.6930252909660339,38.59614181518555,1.2842166423797607,0.04629610791741154,,,,0.3177064974738574
SA-425929,6,0.9210159480571747,0.07898405194282532,85.46258544921875,0.09220768511295319,30.798646926879883,1.1416672468185425,0.051227037478631395,,,,0.33572654908693617
BRD-A73929928,7,0.9210161119699478,0.07898388803005219,85.44525146484375,0.827826976776123,60.72353744506836,1.20102059841156,0.04231213363262775,,,,0.317496409765438
BRD-K18293432,6,0.9210170209407806,0.07898297905921936,85.45943450927734,0.1908412128686905,35.60493087768555,1.141636848449707,0.04620912224141999,,,,0.33603870766349303
BRD-K27818252,5,0.9210185557603836,0.0789814442396164,85.4644775390625,0.11547623574733734,39.27220916748047,1.0662087202072144,0.05307071651144972,,,,0.33449587824984145
elesclomol,51,0.921024776995182,0.07897522300481796,85.44149780273438,0.39339423179626465,35.745338439941406,1.5817699432373047,0.04793272049558782,oxidative stress inducer,HSPA1A,Phase 3,0.49441340782122906
amitriptyline,14,0.9210270568728447,0.0789729431271553,85.4379653930664,0.34910470247268677,31.726816177368164,1.3984354734420776,0.046560975373163685,norepinephrine inhibitor|norepinephrine reuptake inhibitor|serotonin receptor antagonist|serotonin–norepinephrine reuptake inhibitor (SNRI),ADRA1A|ADRA1B|ADRA1D|ADRA2A|ADRB1|ADRB2|ADRB3|CHRM1|CHRM2|CHRM3|CHRM4|CHRM5|HRH1|HRH2|HRH4|HTR1A|HTR1B|HTR1D|HTR2A|HTR2C|HTR6|HTR7|KCNA1|KCND2|KCND3|KCNQ2|KCNQ3|NTRK1|NTRK2|OPRD1|OPRK1|OPRM1|SIGMAR1|SLC6A2|SLC6A4,Launched,0.3272692454998085
BRD-K58560613,6,0.9210390597581863,0.07896094024181366,85.457763671875,0.14354518055915833,38.3702507019043,1.1416635513305664,0.041327136446029825,,,,0.33635086624004995
BRD-K83003953,5,0.9210955798625946,0.0789044201374054,85.46904754638672,0.14599891006946564,35.47356414794922,1.0657732486724854,0.043267303487132674,,,,0.3348129359543437
BRD-K78822312,5,0.921100839972496,0.07889916002750397,85.46351623535156,0.11692231893539429,33.48945617675781,1.0660749673843384,0.048746827431512894,,,,0.3349714648065948
BRD-K47731572,13,0.921120248734951,0.07887975126504898,85.4429931640625,0.2082109898328781,26.25786018371582,1.3911888599395752,0.03438625776241058,,,,0.32733192874928174
BRD-K97671879,6,0.9211232885718346,0.07887671142816544,85.45743560791016,0.22041559219360352,36.789703369140625,1.1448355913162231,0.040940807652529373,,,,0.3368191041048853
BRD-K33341138,5,0.9211305007338524,0.07886949926614761,85.46266174316406,0.12465468794107437,35.41431427001953,1.0679922103881836,0.04833136382928545,,,,0.33528852251109703
BRD-K25997353,6,0.9211341813206673,0.07886581867933273,85.46088409423828,0.12554585933685303,37.83458709716797,1.1434965133666992,0.04548637328118857,,,,0.33713126268144217
BRD-K45966720,5,0.921174593269825,0.07882540673017502,85.47295379638672,0.21948212385177612,35.523921966552734,1.065782904624939,0.04036232320458058,,,,0.3356055802155992
4-hydroxyretinoic-acid,15,0.9211758747696877,0.07882412523031235,85.4402847290039,0.3966294825077057,35.321048736572266,1.4118657112121582,0.04674507614493569,,,,0.3243353783231084
BRD-A34421300,8,0.9211790040135384,0.07882099598646164,85.45026397705078,0.11653197556734085,24.715957641601562,1.2475870847702026,0.04300133213326144,,,,0.31851415094339625
BRD-K42614769,5,0.9211856871843338,0.0788143128156662,85.4701156616211,0.1032169833779335,36.41311264038086,1.0667202472686768,0.04122560940116567,,,,0.33592263792010146
BRD-K37932103,13,0.9212116003036499,0.0787883996963501,85.45222473144531,0.3382970094680786,29.411487579345703,1.3839479684829712,0.03802649475556471,,,,0.32790653131583986
BRD-K00430421,9,0.9212251901626587,0.07877480983734131,85.47181701660156,0.24392345547676086,26.537015914916992,1.2811466455459595,0.03677666549590353,,,,0.3198214075901774
epothilone,13,0.9212559461593628,0.07874405384063721,85.42063903808594,0.19241027534008026,28.623281478881836,1.384323000907898,0.04824834971322682,,,,0.3282895996935453
SA-103006,14,0.9212561249732971,0.07874387502670288,85.39679718017578,0.34420356154441833,35.319583892822266,1.4085501432418823,0.04262245126897529,,,,0.32860972807353506
BRD-K37852224,13,0.921274833381176,0.078725166618824,85.4467544555664,0.1917065680027008,31.67303466796875,1.3855515718460083,0.04395390686430492,,,,0.32867266807125073
SA-97259,10,0.9212819784879684,0.07871802151203156,85.4711685180664,0.1747446060180664,29.373220443725586,1.312651515007019,0.0430739005895407,,,,0.32165308498253786
BRD-K57592392,8,0.9213113635778427,0.07868863642215729,85.470458984375,0.3235403895378113,35.06037139892578,1.24427330493927,0.04866167608827708,,,,0.31945754716981134
BRD-K68522303,5,0.9213244765996933,0.0786755234003067,85.42854309082031,0.1962425708770752,38.744930267333984,1.0703632831573486,0.03596964715633151,,,,0.3365567533291059
STOCK1S-03920,13,0.9213487654924393,0.07865123450756073,85.46344757080078,0.42955276370048523,36.87295913696289,1.3810044527053833,0.046718128175749496,,,,0.32924727063780884
BRD-K31975688,8,0.9213567897677422,0.07864321023225784,85.45384216308594,0.3176725506782532,36.346920013427734,1.254420518875122,0.04059963590110992,,,,0.31981132075471697
BRD-A53107311,8,0.9213937744498253,0.07860622555017471,85.47338104248047,0.20334501564502716,31.757299423217773,1.2452588081359863,0.05134152771194641,,,,0.31992924528301886
BRD-A70591769,13,0.9214156866073608,0.07858431339263916,85.42533111572266,0.34390929341316223,32.251380920410156,1.3908826112747192,0.04057556766986738,,,,0.32982187320436696
retinyl-acetate,15,0.9214183390140533,0.07858166098594666,85.47711944580078,0.4051974415779114,30.349470138549805,1.4158433675765991,0.04009052697368048,,,Launched,0.32699386503067485
GSK-0660,14,0.9214216023683548,0.0785783976316452,85.43656921386719,0.19189566373825073,30.973831176757812,1.3998898267745972,0.04734391609794028,,,,0.3303332056683263
BRD-K99395085,6,0.9214392676949501,0.0785607323050499,85.48759460449219,0.09931199997663498,32.596920013427734,1.1414785385131836,0.048693151282937316,,,,0.3386920555642266
BRD-K88748878,6,0.9214449003338814,0.07855509966611862,85.47662353515625,0.1932816058397293,31.47465705871582,1.1496304273605347,0.04777678662544622,,,,0.3388481348525051
BRD-K35939150,5,0.9214464575052261,0.07855354249477386,85.48783111572266,0.19947902858257294,31.87239646911621,1.0663601160049438,0.05004316952660766,,,,0.3373493975903614
BRD-K86108784,9,0.9214955940842628,0.07850440591573715,85.46619415283203,0.20001210272312164,27.042198181152344,1.290340542793274,0.038148833628122124,,,,0.321701327693573
BRD-K48165980,5,0.9215041771531105,0.0784958228468895,85.49031829833984,0.14402325451374054,30.080224990844727,1.0666605234146118,0.047498027651286044,,,,0.33766645529486367
BRD-K97424427,5,0.9215347915887833,0.07846520841121674,85.49311065673828,0.11963222920894623,34.63531494140625,1.06723952293396,0.03408069493623307,,,,0.33782498414711476
BRD-K23165181,8,0.9215511754155159,0.0784488245844841,85.38432312011719,0.4552341401576996,36.63372039794922,1.2483258247375488,0.04226084140693157,,,,0.32110849056603774
BRD-K60172814,5,0.9215513616800308,0.07844863831996918,85.49772644042969,0.24049699306488037,37.28888702392578,1.066675066947937,0.050493885087986766,,,,0.338142041851617
loperamide,57,0.9215600192546844,0.07843998074531555,85.47391510009766,0.2598011791706085,33.386985778808594,1.5927213430404663,0.045802368385275544,opioid receptor agonist,CACNA1A|CALM1|OPRD1|OPRK1|OPRM1|POMC,Launched,0.4957983193277311
AVA,8,0.9215602725744247,0.07843972742557526,85.48023986816406,0.1010647639632225,37.200904846191406,1.2490241527557373,0.05158486135559302,,,,0.32134433962264153
potassium-canrenoate,13,0.9215652793645859,0.07843472063541412,85.4519271850586,0.39195147156715393,32.35749816894531,1.3972415924072266,0.03348627010341803,mineralocorticoid receptor antagonist,NR3C2,Launched,0.33097107833748324
BRD-K07060092,6,0.9215967208147049,0.0784032791852951,85.48587799072266,0.09175530076026917,32.717220306396484,1.1422079801559448,0.04974612587731672,,,,0.34009676915873266
BRD-K08922114,6,0.9216073900461197,0.07839260995388031,85.48435974121094,0.19589009881019592,34.667930603027344,1.14378821849823,0.04713639374787635,,,,0.3402528484470111
BRD-K61122325,5,0.9216195344924927,0.07838046550750732,85.49836730957031,0.18161070346832275,38.059654235839844,1.0665520429611206,0.045274720128583884,,,,0.33877615726062144
BRD-K70852733,6,0.9216321930289268,0.07836780697107315,85.4838638305664,0.300783634185791,34.50312805175781,1.1448215246200562,0.03962703427773328,,,,0.34056500702356796
naftifine,13,0.9216390177607536,0.07836098223924637,85.4720230102539,0.14769582450389862,26.241044998168945,1.3908530473709106,0.041971685879279755,fungal squalene epoxidase inhibitor,,Launched,0.33116261252633594
BRD-K09424864,8,0.9216470867395401,0.0783529132604599,85.42994689941406,0.23966842889785767,37.699012756347656,1.2506673336029053,0.03919030984997079,,,,0.32216981132075473
BRD-K45114207,14,0.9216485470533371,0.0783514529466629,85.47728729248047,0.48612624406814575,44.167869567871094,1.402220606803894,0.0502937470782414,,,,0.33167368824205284
BRD-K49861754,13,0.9216568917036057,0.07834310829639435,85.49004364013672,0.36155956983566284,30.06401252746582,1.383432388305664,0.0424404857073803,,,,0.33173721509289406
NSC-23766,51,0.9216611906886101,0.07833880931138992,85.47642517089844,0.25258615612983704,34.42698287963867,1.5866152048110962,0.04500072183443239,Ras GTPase inhibitor,,Preclinical,0.5
BRD-K08325197,6,0.9217083230614662,0.07829167693853378,85.5007095336914,0.10189124196767807,31.5604305267334,1.1428935527801514,0.0486743714840685,,,,0.3408771656001249
BRD-K23211153,5,0.921710267663002,0.07828973233699799,85.49320983886719,0.18313726782798767,33.11113739013672,1.0697871446609497,0.03710643570836088,,,,0.33941027266962587
BRD-K73737710,6,0.9217382445931435,0.07826175540685654,85.5013656616211,0.1570706069469452,31.0582332611084,1.142205834388733,0.04034157281224582,,,,0.34118932417668174
loteprednol,7,0.9217705130577087,0.07822948694229126,85.49829864501953,0.42778003215789795,38.78856658935547,1.200622797012329,0.04682729810048268,glucocorticoid receptor agonist|phospholipase inhibitor,NR3C1,Launched,0.3232407850646242
